boleta_id,fecha,Tienda,producto,Categoria,cantidad,precio_unit,Monto
3820,14-08-2026, Tienda Norte , Toallitas húmedas ,Bebé,1,2200,2200
3820,2026-08-14,Tienda Norte,Yogurt,Lácteos,2,800,1600
3821,31-7-2026,Tienda Sur,Maní,SNACKS,1,1200,1200
3822,2026-08-14,Tienda Sur,  Pan hallulla,PANADERÍA,3,1500,4500
3823,13-08-2026,Tienda Sur,Cloro,Limpieza,1,1400,1400
3823,2026-08-13,Tienda Sur,Galletas,Snacks,1,1000,1000
3823,13/8/2026,Tienda Sur, Papas fritas ,Snacks,3,1800,5400
3824,24-7-2026,Tienda Norte,Maní  ,Snacks,3,1200,3600
3824,24-7-2026,Tienda Norte,Papas fritas,snacks,1,1800,1800
3825,2026-06-29,Tienda Norte,Cloro,LIMPIEZA,1,1400,1400
3825,2026/06/29,Tienda Norte,Pan molde,Panadería,1,1800,1800
3826,24/7/2026,  Tienda Norte,Azúcar,Café/Té,1,1300,1300
3826,2026-07-24,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3826,24-7-2026,Tienda Norte,Pan molde,Panadería,1,1800,1800
3826,2026-07-24,Tienda Norte,Té,Café/Té,1,2500,2500
3826,2026-07-24,Tienda Norte, Vino tinto ,Alcohol,2,5000,10.000
3827,8/6/2026,  Tienda Norte, Cerveza ,Alcohol,1,3500,3500
3827,8-6-2026,  Tienda Norte,  Galletas,Snacks,3,1000,3000
3827,2026-06-08,Tienda Norte, Mantequilla ,Lácteos,2,2500,5000
3827,08-06-2026,Tienda Norte  ,  Maní,Snacks,2,1200,2400
3828,2026-07-29,  Tienda Norte,Cloro,Limpieza,2,1400,2800
3828,29-7-2026,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3828,2026/07/29,Tienda Norte,Pan hallulla,Panadería,1,1500,1500
3828,2026-07-29,Tienda Norte,Queso,Lácteos,1,4500,4500
3829,2026-07-15,Tienda Mall  ,Pan hallulla,Panadería,2,1500,3000
3829,2026-07-15, Tienda Mall ,Queso,Lácteos,1,4500,4500
3829,15-7-2026,Tienda Mall,  Vino tinto,Alcohol,1,5000,5000
3830,08-07-2026,Tienda Mall,Azúcar,Café/Té,1,1300,1300
3831,26-7-2026,Tienda Mall,Agua mineral,Bebidas,2,900,1800
3831,26/7/2026,  Tienda Mall,Pan molde,Panadería,1,1800,1800
3831,2026/07/26,Tienda Mall,Toallitas húmedas,Bebé,2,2200,4400
3831,26/7/2026, Tienda Mall ,Yogurt,Lácteos,1,800,800
3832,26-07-2026,Tienda Mall,Cerveza,Alcohol,1,3500,3500
3832,2026-07-26,Tienda Mall,Croissant,Panadería,,900,900
3832,2026-07-26,Tienda Mall,  Maní,Snacks,1,1200,1200
3832,26/7/2026,Tienda Mall,Papas fritas,Snacks,1,1800,1800
3833,20-6-2026,Tienda Centro,Azúcar,Café/Té,1,1300,1300
3833,2026-06-20,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
3833,2026-06-20,Tienda Centro,Pan molde,PANADERÍA,1,1800,1800
3834,2026-06-07,Tienda Norte,Café,Café/Té,3,4000,12000
3834,7-6-2026,  Tienda Norte,Galletas,Snacks,1,1000,1000
3834,7-6-2026,Tienda Norte,Toallitas húmedas,Bebé,1,2200,2200
3835,2026-08-15,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3835,2026-08-15,Tienda Norte,Pan molde,Panadería,1,1800,1800
3835,2026/08/15,Tienda Norte,Queso,Lácteos,1,4500,4500
3836,2026-08-09,Tienda Norte  ,  Leche,Lácteos,1,1200,1200
3836,2026-08-09,Tienda Norte, Queso ,LÁCTEOS,1,4500,4500
3836,2026-08-09,Tienda Norte,Vino tinto,Alcohol,2,5000,10000
3837,10/7/2026,Tienda Norte  ,  Cerveza,Alcohol,1,3500,3500
3837,10/7/2026,Tienda Norte,Jugo naranja,Bebidas,1,1600,1600
3837,10-7-2026,  Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3837,2026-07-10,Tienda Norte,Pan molde,Panadería,1,1800,1800
3837,2026-07-10,  Tienda Norte,Pañales,Bebé,2,8000,16000
3837,2026-07-10,Tienda Norte,Queso,Lácteos,1,4500,4500
3837,10-07-2026,Tienda Norte,Toallitas húmedas,Bebé,1,2200,2200
3838,23/5/2026,  Tienda Norte,Galletas,Snacks,1,1000,1000
3839,2026/06/30, Tienda Mall ,Detergente,LIMPIEZA,1,5500,5500
3839,30/6/2026,Tienda Mall  ,Esponjas,Limpieza,1,1200,1200
3839,30/6/2026,Tienda Mall,Leche,Lácteos,3,1200,3600
3839,30/6/2026,Tienda Mall,  Pan molde,Panadería,1,1800,1800
3840,2026-06-12,Tienda Sur,Agua mineral,Bebidas,1,900,900
3840,12-6-2026, Tienda Sur ,Bebida cola,Bebidas,2,1500,3000
3840,2026-06-12,Tienda Sur,Té  ,Café/Té,1,2500,2500
3841,30-5-2026,Tienda Sur,Azúcar,Café/Té,1,1300,1300
3841,30/5/2026,Tienda Sur,Café,café/té,1,4000,4000
3841,30-05-2026,Tienda Sur,Galletas,Snacks,2,1000,2000
3841,30-5-2026,Tienda Sur, Jugo naranja ,Bebidas,1,1600,1600
3842,17/7/2026,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
3843,13/6/2026,  Tienda Centro,  Bebida cola,BEBIDAS,2,1500,3000
3843,2026-06-13,  Tienda Centro,Pan hallulla,Panadería,1,1500,1500
3843,13-6-2026,Tienda Centro,Toallitas húmedas,BEBÉ,2,2200,4400
3844,26-6-2026,Tienda Centro,Queso,Lácteos,1,4500,4500
3845,8/7/2026,Tienda Centro,  Toallitas húmedas,Bebé,2,2200,4400
3846,2026-06-17,Tienda Norte, Azúcar ,Café/Té,1,1300,1300
3846,2026-06-17,Tienda Norte, Croissant ,Panadería,1,900,900
3847,04-07-2026,Tienda Norte,Papas fritas,Snacks,2,1800,3600
3847,2026-07-04,Tienda Norte,Queso,Lácteos,2,4500,9000
3847,4-7-2026, Tienda Norte ,Vino tinto  ,Alcohol,1,5000,5000
3847,04-07-2026,Tienda Norte,Yogurt,Lácteos,1,800,800
3848,15-07-2026,Tienda Mall,Jugo naranja,Bebidas,1,1600,1600
3848,15-7-2026, Tienda Mall ,  Yogurt,Lácteos,2,800,1600
3849,17-06-2026,Tienda Norte,Azúcar,Café/Té,1,1300,1300
3849,2026-06-17,Tienda Norte,Café,Café/Té,1,4000,4000
3849,2026-06-17,  Tienda Norte,Cloro,LIMPIEZA,,1400,4200
3849,2026/06/17,Tienda Norte,Mantequilla,Lácteos,2,2500,5000
3849,17-6-2026,Tienda Norte,Pan molde,Panadería,2,1800,3600
3850,2026-07-12,Tienda Norte,  Cerveza,Alcohol,1,3500,3500
3850,2026-07-12,Tienda Norte,Leche  ,Lácteos,1,1200,1200
3850,2026-07-12,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3850,12-07-2026,Tienda Norte,Pan molde,Panadería,1,1800,1800
3850,2026-07-12,Tienda Norte,Yogurt,LÁCTEOS,1,800,800
3851,2026-06-28,Tienda Centro,  Cerveza,ALCOHOL,3,3500,10.500
3851,28/6/2026, Tienda Centro ,Maní,snacks,1,1200,1200
3851,2026-06-28,Tienda Centro,Queso,Lácteos,2,4500,9000
3852,30-05-2026,Tienda Sur,Cerveza,Alcohol,1,3500,3500
3852,30-05-2026, Tienda Sur ,Cloro,Limpieza,1,1400,1400
3852,30-05-2026,Tienda Sur,Mantequilla,LÁCTEOS,1,2500,2500
3852,2026/05/30,Tienda Sur,Maní,Snacks,3,1200,3600
3852,30/5/2026, Tienda Sur ,Pan hallulla,PANADERÍA,1,1500,1500
3852,30-5-2026,Tienda Sur,Papas fritas,Snacks,1,1800,1800
3853,23-7-2026,Tienda Sur,Azúcar,CAFÉ/TÉ,1,1300,1300
3853,23-7-2026,Tienda Sur  ,Café  ,Café/Té,1,4000,4000
3853,2026-07-23,Tienda Sur,Galletas,Snacks,1,1000,1000
3853,2026-07-23,  Tienda Sur,Toallitas húmedas  ,Bebé,1,2200,2200
3854,2026/06/24, Tienda Sur ,Azúcar,Café/Té,1,1300,1300
3854,24/6/2026,Tienda Sur,Bebida cola,Bebidas,1,1500,1500
3854,24/6/2026,Tienda Sur,Cerveza,ALCOHOL,1,3500,3500
3854,24/6/2026,Tienda Sur,Papas fritas,Snacks,3,1800,5400
3854,2026-06-24,Tienda Sur,Té,CAFÉ/TÉ,1,2500,2500
3855,7/6/2026, Tienda Norte ,Esponjas,Limpieza,1,1200,1200
3855,2026-06-07,Tienda Norte,Leche,Lácteos,1,1200,1200
3856,22-05-2026,Tienda Sur  ,Yogurt,LÁCTEOS,1,800,800
3857,2026-06-14,Tienda Sur,Queso,Lácteos,2,4500,9000
3858,28/7/2026,Tienda Centro, Toallitas húmedas ,bebé,1,2200,2200
3859,06-07-2026,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
3859,2026-07-06, Tienda Centro ,Pan hallulla,Panadería,,1500,1500
3859,6/7/2026,Tienda Centro,  Queso,Lácteos,2,4500,9000
3860,2026-07-20, Tienda Centro ,Cloro,Limpieza,3,1400,4200
3860,2026-07-20, Tienda Centro ,Galletas  ,SNACKS,2,1000,2000
3860,2026/07/20,Tienda Centro  ,Mantequilla,Lácteos,,2500,2500
3860,20-07-2026,  Tienda Centro,Pan hallulla,Panadería,2,1500,3000
3861,31-7-2026,Tienda Mall,  Cloro,Limpieza,1,1400,1400
3861,2026-07-31,Tienda Mall,Croissant,Panadería,1,900,900
3861,2026-07-31,Tienda Mall  ,Detergente,Limpieza,2,5500,11.000
3861,31/7/2026,Tienda Mall,Yogurt,Lácteos,1,800,800
3862,2026-06-29,Tienda Sur, Bebida cola ,Bebidas,1,1500,1500
3862,2026/06/29,Tienda Sur,Croissant,PANADERÍA,1,900,900
3863,2026-05-28,Tienda Centro,Agua mineral,Bebidas,2,900,1800
3864,02-07-2026,Tienda Mall, Esponjas ,Limpieza,1,1200,1200
3864,2026-07-02,Tienda Mall,Papas fritas,Snacks,1,1800,1800
3865,2026-05-30,Tienda Sur,Cerveza,Alcohol,1,3500,3500
3865,2026-05-30,Tienda Sur,Pañales,Bebé,1,8000,8000
3865,2026-05-30,Tienda Sur  ,  Toallitas húmedas,BEBÉ,,2200,4400
3866,2026-07-17,Tienda Mall,Café,Café/Té,,4000,8000
3866,17-07-2026,Tienda Mall,  Croissant,Panadería,1,900,900
3867,9/6/2026,Tienda Norte,Agua mineral,BEBIDAS,3,900,2700
3867,2026-06-09,Tienda Norte,Esponjas,Limpieza,3,1200,3600
3868,2026-06-29, Tienda Mall ,  Galletas,snacks,1,1000,1000
3868,29-06-2026,Tienda Mall,  Yogurt,lácteos,1,800,800
3869,2026-06-14,Tienda Norte,Vino tinto,Alcohol,1,5000,5000
3870,2026-06-13, Tienda Sur ,Azúcar  ,café/té,1,1300,1300
3870,2026/06/13,Tienda Sur,Café  ,Café/Té,1,4000,4000
3871,2026-07-18,Tienda Norte  ,Cerveza,Alcohol,2,3500,7000
3871,18/7/2026,Tienda Norte,Detergente,Limpieza,1,5500,5500
3871,2026-07-18,Tienda Norte,Maní,Snacks,2,1200,2400
3871,2026/07/18, Tienda Norte ,Queso,Lácteos,1,4500,4500
3872,2026-07-24,Tienda Mall,Esponjas,Limpieza,2,1200,2400
3872,2026-07-24,Tienda Mall,  Queso,LÁCTEOS,1,4500,4500
3872,2026-07-24,Tienda Mall  ,Toallitas húmedas,Bebé,1,2200,2200
3873,28-7-2026,Tienda Sur,Cloro,LIMPIEZA,1,1400,1400
3873,28/7/2026,Tienda Sur,Galletas  ,Snacks,1,1000,1000
3874,30-06-2026,Tienda Mall,Esponjas,Limpieza,1,1200,1200
3874,30/6/2026,Tienda Mall,Mantequilla,Lácteos,2,2500,5000
3874,2026-06-30,  Tienda Mall,Queso,Lácteos,1,4500,4500
3874,30/6/2026,Tienda Mall,Vino tinto,Alcohol,1,5000,5000
3875,2026-06-11,Tienda Norte,  Bebida cola,Bebidas,3,1500,4500
3875,11-06-2026,Tienda Norte  ,Cerveza,alcohol,1,3500,3500
3876,2026/05/28,Tienda Centro  ,Bebida cola,Bebidas,1,1500,1500
3876,2026-05-28,Tienda Centro,Papas fritas,snacks,,1800,1800
3876,2026-05-28,Tienda Centro,Queso,Lácteos,2,4500,9000
3877,2026/06/01,Tienda Sur,Agua mineral,Bebidas,2,900,1800
3877,2026-06-01,Tienda Sur,Queso,Lácteos,3,4500,13500
3878,12-6-2026, Tienda Mall ,Té,CAFÉ/TÉ,1,2500,2500
3878,2026-06-12,Tienda Mall,Yogurt,Lácteos,1,800,800
3879,2026/07/06,Tienda Mall,  Agua mineral,bebidas,1,900,900
3880,2026-07-06,Tienda Centro,Cloro,LIMPIEZA,1,1400,1400
3880,2026-07-06,Tienda Centro,Detergente,Limpieza,1,5500,5500
3880,2026-07-06,Tienda Centro  ,Esponjas,limpieza,1,1200,1200
3880,2026/07/06,Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
3880,2026-07-06, Tienda Centro ,Queso,Lácteos,1,4500,4500
3881,27-06-2026, Tienda Sur ,Jugo naranja,Bebidas,2,1600,3200
3881,2026-06-27,Tienda Sur, Yogurt ,Lácteos,1,800,800
3882,2026-07-30,Tienda Sur,  Detergente,limpieza,1,5500,5500
3883,6-7-2026,Tienda Centro,Leche  ,Lácteos,1,1200,1200
3884,2026-07-12,  Tienda Sur,  Detergente,limpieza,1,5500,5500
3884,12-07-2026,Tienda Sur,Toallitas húmedas,bebé,1,2200,2200
3884,2026-07-12,Tienda Sur,  Yogurt,Lácteos,2,800,1600
3885,2026-07-16,Tienda Norte,Cerveza,Alcohol,1,3500,3500
3885,16/7/2026, Tienda Norte ,Papas fritas,Snacks,2,1800,3600
3885,2026-07-16,Tienda Norte, Queso ,Lácteos,1,4500,4500
3886,2026-08-11,Tienda Centro,  Mantequilla,lácteos,1,2500,2500
3886,2026-08-11,Tienda Centro,Pan hallulla,Panadería,2,1500,3000
3886,2026-08-11,Tienda Centro,Pan molde,Panadería,1,1800,1800
3887,25-06-2026,Tienda Mall,Bebida cola,Bebidas,3,1500,4500
3887,2026-06-25,Tienda Mall,Cloro,limpieza,2,1400,2800
3887,25-6-2026,  Tienda Mall,Papas fritas,Snacks,1,1800,1800
3887,2026/06/25,Tienda Mall,Yogurt,Lácteos,1,800,800
3888,2026/06/15,Tienda Centro,Azúcar,CAFÉ/TÉ,1,1300,1300
3888,2026-06-15,Tienda Centro,Té,CAFÉ/TÉ,3,2500,7500
3889,2026/06/20,Tienda Mall,Cloro,Limpieza,3,1400,4200
3889,20-6-2026,Tienda Mall, Papas fritas ,Snacks,1,1800,1800
3890,2026-05-27,  Tienda Centro,Detergente,Limpieza,1,5500,5500
3890,2026-05-27,Tienda Centro,Esponjas,Limpieza,1,1200,1200
3890,2026-05-27,Tienda Centro,Mantequilla,Lácteos,,2500,2500
3890,2026-05-27,Tienda Centro,Maní  ,Snacks,2,1200,2400
3890,27/5/2026,  Tienda Centro,Pan molde,PANADERÍA,2,1800,3600
3890,2026-05-27,Tienda Centro, Pañales ,Bebé,2,8000,16.000
3890,2026-05-27,Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
3891,2026/07/22,  Tienda Centro,Mantequilla,Lácteos,1,2500,2500
3891,22/7/2026,Tienda Centro,Maní,Snacks,1,1200,1200
3891,22-7-2026, Tienda Centro ,  Pan molde,Panadería,1,1800,1800
3892,2026-06-03,  Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3892,2026-06-03,  Tienda Norte,Queso,LÁCTEOS,1,4500,4500
3893,2026-06-22,Tienda Centro, Azúcar ,Café/Té,1,1300,1300
3893,2026/06/22,Tienda Centro,Café,Café/Té,1,4000,4000
3894,2026-07-25,Tienda Norte, Leche ,LÁCTEOS,1,1200,1200
3894,25-7-2026,Tienda Norte,Pan hallulla,Panadería,2,1500,3000
3894,2026-07-25,Tienda Norte,Yogurt,Lácteos,1,800,800
3895,08-06-2026,Tienda Sur,Galletas,Snacks,1,1000,1000
3896,2026-07-08,Tienda Mall,Agua mineral,bebidas,1,900,900
3896,2026-07-08,Tienda Mall,Yogurt,Lácteos,1,800,800
3897,2026-05-29,  Tienda Sur,Agua mineral,Bebidas,1,900,900
3898,10/7/2026, Tienda Centro , Azúcar ,Café/Té,1,1300,1300
3898,2026-07-10,Tienda Centro  ,Bebida cola,Bebidas,3,1500,4500
3898,2026-07-10,Tienda Centro,Café,Café/Té,1,4000,4000
3898,10-7-2026,Tienda Centro  ,Yogurt,Lácteos,1,800,800
3899,2026-07-01,Tienda Sur,Cerveza,Alcohol,2,3500,7000
3899,2026-07-01,Tienda Sur,Cloro,Limpieza,2,1400,2800
3899,2026-07-01,Tienda Sur,Maní,snacks,2,1200,2400
3899,2026-07-01,Tienda Sur,Papas fritas,Snacks,1,1800,1800
3900,2026/06/11,Tienda Norte,Cerveza,Alcohol,1,3500,3500
3900,11-6-2026,  Tienda Norte, Papas fritas ,Snacks,1,1800,1800
3901,2026-07-28,Tienda Norte,Mantequilla,LÁCTEOS,1,2500,2500
3901,28/7/2026,  Tienda Norte,Maní  ,Snacks,1,1200,1200
3901,28-07-2026,  Tienda Norte,  Pan molde,Panadería,1,1800,1800
3902,2026/06/24,Tienda Centro, Agua mineral ,bebidas,3,900,2700
3902,2026-06-24,Tienda Centro,Bebida cola,Bebidas,1,1500,1500
3903,2026-07-15,Tienda Centro,Azúcar,Café/Té,3,1300,3900
3903,15-07-2026, Tienda Centro ,Té,café/té,1,2500,2500
3903,15-07-2026,Tienda Centro,Vino tinto,alcohol,1,5000,5000
3904,08-08-2026,Tienda Mall  ,Cloro,Limpieza,1,1400,1400
3904,2026-08-08,  Tienda Mall,  Jugo naranja,Bebidas,2,1600,3200
3905,23-05-2026,Tienda Mall,Croissant,panadería,1,900,900
3905,2026-05-23,Tienda Mall,Yogurt,LÁCTEOS,1,800,800
3906,27-6-2026,Tienda Norte,Cloro  ,Limpieza,1,1400,1400
3906,2026/06/27,Tienda Norte,Mantequilla,Lácteos,2,2500,5000
3907,26-06-2026,Tienda Centro,Agua mineral,Bebidas,1,900,900
3907,2026-06-26,Tienda Centro,Mantequilla,LÁCTEOS,1,2500,2500
3908,24-7-2026,Tienda Sur, Bebida cola ,bebidas,,1500,3000
3908,2026/07/24,Tienda Sur,Cerveza,Alcohol,2,3500,7000
3908,2026/07/24,Tienda Sur,Detergente,Limpieza,3,5500,16500
3908,24/7/2026,  Tienda Sur, Esponjas ,Limpieza,1,1200,1200
3908,24-7-2026,  Tienda Sur,Maní,SNACKS,2,1200,2400
3908,2026-07-24,Tienda Sur,Papas fritas,Snacks,2,1800,3600
3908,2026-07-24,Tienda Sur,Toallitas húmedas,BEBÉ,1,2200,2200
3909,2026-08-16,  Tienda Sur,Bebida cola,Bebidas,2,1500,3000
3909,16-08-2026,Tienda Sur,Cerveza,alcohol,2,3500,7000
3909,2026-08-16,Tienda Sur, Galletas ,Snacks,2,1000,2000
3910,2026-06-09,Tienda Sur,Yogurt,lácteos,3,800,2400
3911,2026-07-30,Tienda Sur,  Detergente,Limpieza,2,5500,11000
3911,2026-07-30,Tienda Sur,Pañales,Bebé,2,8000,16000
3911,30/7/2026,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
3912,2026-08-10,Tienda Norte, Cerveza ,Alcohol,2,3500,7000
3912,2026-08-10,Tienda Norte,Cloro,Limpieza,1,1400,1400
3912,10/8/2026,Tienda Norte,Maní  ,Snacks,1,1200,1200
3912,10-8-2026,Tienda Norte  ,Pañales,Bebé,2,8000,16000
3912,10/8/2026,Tienda Norte,Toallitas húmedas,Bebé,3,2200,6600
3913,2026-08-01,Tienda Centro,Bebida cola  ,Bebidas,1,1500,1500
3914,2026-05-25,Tienda Mall,Azúcar,Café/Té,1,1300,1300
3915,1/6/2026,Tienda Sur, Croissant ,Panadería,1,900,900
3915,2026-06-01,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
3916,2026-06-30,Tienda Mall,Azúcar,Café/Té,2,1300,2600
3916,2026-06-30,Tienda Mall,Bebida cola,Bebidas,1,1500,1500
3916,2026-06-30, Tienda Mall ,Esponjas  ,Limpieza,3,1200,3600
3916,30-6-2026,Tienda Mall,Papas fritas,Snacks,2,1800,3600
3917,2026-07-08,Tienda Norte,Jugo naranja,Bebidas,1,1600,1600
3917,2026/07/08, Tienda Norte ,Toallitas húmedas,BEBÉ,1,2200,2200
3918,2026-07-15,Tienda Norte, Pan hallulla ,Panadería,1,1500,1500
3918,15-07-2026,Tienda Norte,  Queso,LÁCTEOS,1,4500,4500
3919,2026-06-23, Tienda Mall , Té ,Café/Té,1,2500,2500
3920,2026/06/14,Tienda Mall  ,Yogurt,Lácteos,1,800,800
3921,2026-07-04,Tienda Norte,Azúcar,café/té,1,1300,1300
3921,2026-07-04,Tienda Norte  ,Esponjas  ,LIMPIEZA,2,1200,2400
3921,2026-07-04,Tienda Norte,Pan hallulla,panadería,2,1500,3000
3921,2026-07-04,Tienda Norte,Té,CAFÉ/TÉ,,2500,2500
3922,21-06-2026,Tienda Norte, Bebida cola ,BEBIDAS,1,1500,1500
3922,2026/06/21,Tienda Norte,Cloro,Limpieza,1,1400,1400
3922,2026-06-21,Tienda Norte  ,Mantequilla,Lácteos,2,2500,5000
3922,21-06-2026,Tienda Norte,Pan hallulla,Panadería,1,1500,1500
3922,21-6-2026,  Tienda Norte,Papas fritas  ,Snacks,1,1800,1800
3922,2026/06/21,Tienda Norte,Té,Café/Té,1,2500,2500
3923,2026-08-06,Tienda Norte,Café,Café/Té,2,4000,8000
3924,2026-08-16,  Tienda Centro,Bebida cola  ,Bebidas,1,1500,1500
3925,2026/07/12,Tienda Mall,Bebida cola  ,BEBIDAS,1,1500,1500
3925,2026-07-12,Tienda Mall,Cerveza,alcohol,1,3500,3500
3925,2026-07-12,Tienda Mall,Galletas,Snacks,2,1000,2000
3925,2026-07-12,Tienda Mall  ,Maní,SNACKS,1,1200,1200
3925,2026-07-12,Tienda Mall,Papas fritas,SNACKS,2,1800,3600
3926,2026-07-24,Tienda Centro  ,  Agua mineral,Bebidas,1,900,900
3926,24-7-2026,Tienda Centro,  Esponjas,limpieza,2,1200,2400
3926,2026-07-24,  Tienda Centro,  Queso,lácteos,1,4500,4500
3927,2026-05-27,Tienda Norte,Cerveza,Alcohol,2,3500,7000
3927,2026-05-27,Tienda Norte,Pañales,Bebé,1,8000,8000
3927,2026-05-27,Tienda Norte,Queso,Lácteos,2,4500,9000
3927,2026-05-27, Tienda Norte ,Toallitas húmedas,Bebé,1,2200,2200
3928,17/8/2026,Tienda Norte,Croissant,Panadería,1,900,900
3929,2026-08-15,Tienda Centro,Azúcar,café/té,,1300,1300
3929,2026/08/15,Tienda Centro,Detergente,Limpieza,1,5500,5500
3929,2026-08-15,Tienda Centro, Esponjas ,LIMPIEZA,1,1200,1200
3929,2026-08-15,Tienda Centro,Té  ,Café/Té,1,2500,2500
3930,2026-07-14, Tienda Centro ,Esponjas,Limpieza,1,1200,1200
3930,2026-07-14,Tienda Centro,Jugo naranja,bebidas,1,1600,1600
3931,2026-06-05,Tienda Sur  ,  Azúcar,CAFÉ/TÉ,3,1300,3900
3931,5/6/2026,Tienda Sur,Café,Café/Té,3,4000,12.000
3931,2026-06-05,Tienda Sur  ,Té,Café/Té,,2500,2500
3932,2026/06/21,Tienda Sur,Cerveza,ALCOHOL,1,3500,3500
3932,2026-06-21,Tienda Sur,  Esponjas,Limpieza,1,1200,1200
3932,2026-06-21,Tienda Sur,Galletas  ,Snacks,1,1000,1000
3932,2026-06-21,Tienda Sur,Pañales,Bebé,2,8000,16000
3932,21-06-2026,Tienda Sur,Toallitas húmedas,bebé,2,2200,4400
3933,04-07-2026, Tienda Norte ,Bebida cola,Bebidas,1,1500,1500
3933,4-7-2026,  Tienda Norte,Papas fritas,Snacks,1,1800,1800
3933,2026/07/04,Tienda Norte,Vino tinto,Alcohol,1,5000,5000
3933,2026-07-04,  Tienda Norte,Yogurt,Lácteos,1,800,800
3934,23-6-2026,Tienda Centro,Esponjas,Limpieza,1,1200,1200
3934,2026-06-23,  Tienda Centro,Pañales,Bebé,3,8000,24000
3935,2026/07/09,Tienda Sur,  Croissant,PANADERÍA,1,900,900
3935,2026/07/09,Tienda Sur,Esponjas  ,Limpieza,3,1200,3600
3935,2026-07-09,Tienda Sur,Pañales,Bebé,3,8000,24000
3935,2026-07-09,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
3936,01-07-2026,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3936,2026-07-01, Tienda Norte ,Pan molde  ,Panadería,2,1800,3600
3936,01-07-2026,Tienda Norte,Pañales,Bebé,2,8000,16.000
3936,01-07-2026,Tienda Norte,Queso,Lácteos,1,4500,4500
3936,2026-07-01,Tienda Norte,Toallitas húmedas  ,Bebé,1,2200,2200
3937,6/7/2026,Tienda Sur,Croissant,Panadería,1,900,900
3937,2026-07-06,Tienda Sur,Mantequilla  ,Lácteos,1,2500,2500
3937,2026-07-06,Tienda Sur,Pan molde,Panadería,2,1800,3600
3938,5/6/2026,Tienda Sur,Pan hallulla,Panadería,1,1500,1500
3938,2026/06/05,Tienda Sur,  Queso,Lácteos,2,4500,9000
3938,2026-06-05,Tienda Sur, Toallitas húmedas ,Bebé,3,2200,6600
3939,2026-05-26,Tienda Norte,Esponjas,limpieza,1,1200,1200
3939,26-5-2026,Tienda Norte,Jugo naranja,Bebidas,1,1600,1600
3939,2026-05-26,Tienda Norte,  Pan hallulla,Panadería,2,1500,3000
3939,2026-05-26,Tienda Norte,Pan molde,Panadería,1,1800,1800
3939,2026/05/26,Tienda Norte,Queso,Lácteos,1,4500,4500
3940,3/6/2026,Tienda Mall,Cloro  ,Limpieza,1,1400,1400
3941,22-7-2026,Tienda Norte,Agua mineral,Bebidas,1,900,900
3941,22-07-2026, Tienda Norte ,Croissant,Panadería,1,900,900
3941,22-07-2026,Tienda Norte, Papas fritas ,SNACKS,1,1800,1800
3942,2026-07-04,Tienda Sur  ,Cloro,Limpieza,2,1400,2800
3942,04-07-2026,Tienda Sur  ,Esponjas,Limpieza,2,1200,2400
3942,04-07-2026,Tienda Sur,  Té,café/té,2,2500,5000
3943,2026-07-22,Tienda Sur,Cloro,LIMPIEZA,1,1400,1400
3943,22/7/2026,Tienda Sur, Mantequilla ,Lácteos,1,2500,2500
3943,22/7/2026,Tienda Sur,Maní,Snacks,1,1200,1200
3943,2026/07/22,Tienda Sur,Pan hallulla,Panadería,1,1500,1500
3943,22-7-2026,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
3944,2026-07-13,Tienda Mall,Maní  ,Snacks,1,1200,1200
3945,03-08-2026,Tienda Sur,Bebida cola,BEBIDAS,2,1500,3000
3945,2026-08-03,Tienda Sur,Maní,Snacks,1,1200,1200
3945,3/8/2026, Tienda Sur ,Papas fritas,snacks,1,1800,1800
3945,2026-08-03, Tienda Sur , Pañales ,BEBÉ,1,8000,8000
3945,2026-08-03,Tienda Sur,Toallitas húmedas,Bebé,2,2200,4400
3946,2026-06-18,Tienda Norte,Maní,Snacks,1,1200,1200
3946,18/6/2026, Tienda Norte ,  Queso,Lácteos,1,4500,4500
3947,2026-07-07,Tienda Centro,Papas fritas,Snacks,1,1800,1800
3947,7/7/2026,Tienda Centro,  Vino tinto,Alcohol,1,5000,5000
3948,2026-06-08,Tienda Mall  ,Azúcar,Café/Té,2,1300,2600
3948,2026-06-08,Tienda Mall,Esponjas,limpieza,1,1200,1200
3948,08-06-2026,Tienda Mall,Galletas,Snacks,,1000,1000
3948,2026-06-08,Tienda Mall,Jugo naranja,Bebidas,1,1600,1600
3949,2026-08-02,Tienda Mall  ,Cerveza,Alcohol,1,3500,3500
